id	sus_g	inf_g	end_g	sus_e	inf_e	end_e	sus_pt	inf_pt	end_pt	r0_g	r0_pt
1374	-0.736099	0.952916	-0.0285654	-1.07514	0.621062	-0.27656	-1.811239	1.573978	-0.3051254	0.1882516	-0.5423864
1375	-0.109104	0.290761	-0.0467454	-1.32507	0.763403	-0.341178	-1.434174	1.054164	-0.3879234	0.1349116	-0.7679334
1376	0.758911	-0.0444939	0.0387512	1.60417	-1.11501	0.327965	2.363081	-1.1595039	0.3667162	0.7531683	1.5702933
1377	0.793306	0.154566	0.0620876	1.68934	-0.672659	0.420894	2.482646	-0.518093	0.4829816	1.0099596	2.4475346
1378	-0.0764727	0.280178	-0.0427675	-1.18727	0.68463	-0.305521	-1.2637427	0.964808	-0.3482885	0.1609378	-0.6472232
1379	-0.108404	0.2901	-0.0466542	-1.31604	0.758093	-0.338655	-1.424444	1.048193	-0.3853092	0.1350418	-0.7615602
1380	-0.330583	0.488775	-0.0437497	-0.647268	0.564807	-0.166962	-0.977851	1.053582	-0.2107117	0.1144423	-0.1349807
1381	-0.284056	0.298778	-0.0519212	-0.295962	-0.0559918	-0.124832	-0.580018	0.2427862	-0.1767532	-0.0371992	-0.513985
1382	-0.171104	0.284668	-0.0246107	0.673593	-0.539425	0.180325	0.502489	-0.254757	0.1557143	0.0889533	0.4034463
1383	-0.132974	0.275107	-0.0158726	0.980843	-0.694113	0.276657	0.847869	-0.419006	0.2607844	0.1262604	0.6896474
1384	-0.304046	0.310199	-0.0559076	-0.466758	0.0444003	-0.176327	-0.770804	0.3545993	-0.2322346	-0.0497546	-0.6484393
1385	0.522959	-0.115676	0.011082	-1.15817	0.6703	-0.298154	-0.635211	0.554624	-0.287072	0.418365	-0.367659
1386	1.01388	-0.410931	0.0493961	0.511531	-0.655593	0.0451438	1.525411	-1.066524	0.0945399	0.6523451	0.5534269
1387	0.488997	-0.1043	0.00695868	-1.30209	0.75275	-0.335303	-0.813093	0.64845	-0.32834432	0.39165568	-0.49298732
1388	1.36162	-0.423968	0.0936411	1.62058	-1.09345	0.333975	2.9822	-1.517418	0.4276161	1.0312931	1.8923981
1389	1.1963	-0.317271	0.077128	0.910951	-0.574174	0.166254	2.107251	-0.891445	0.243382	0.956157	1.459188
1390	1.05504	-0.83591	0.0848863	-1.76455	1.01856	-0.453987	-0.70951	0.18265	-0.3691007	0.3040163	-0.8959607
1391	1.09535	-0.847921	0.0899049	-1.59209	0.918747	-0.409589	-0.49674	0.0708259999999999	-0.3196841	0.3373339	-0.7455981
1392	1.12177	-0.856247	0.0930624	-1.48233	0.855504	-0.381474	-0.36056	-0.000742999999999938	-0.2884116	0.3585854	-0.6497146
1393	1.11723	-0.855134	0.0925584	-1.50586	0.869295	-0.387364	-0.38863	0.0141610000000001	-0.2948056	0.3546544	-0.6692746
1394	1.53834	-1.01361	0.147156	0.510192	-0.382874	0.136202	2.048532	-1.396484	0.283358	0.671886	0.935406
1395	-0.0636443	-0.506663	-0.0117716	-0.972233	0.559578	-0.250307	-1.0358773	0.0529150000000001	-0.2620786	-0.5820789	-1.2450409
1396	-0.0748526	-0.503283	-0.0132485	-1.0198	0.586576	-0.262572	-1.0946526	0.083293	-0.2758205	-0.5913841	-1.2871801
1397	0.402337	-0.836767	0.0445278	1.73155	-1.41296	0.452384	2.133887	-2.249727	0.4969118	-0.3899022	0.3810718
1398	0.41628	-0.730089	0.0482045	1.40502	-1.0127	0.368686	1.8213	-1.742789	0.4168905	-0.2656045	0.4954015
1399	0.685338	-0.734524	0.0755085	1.90606	-1.12427	0.470914	2.591398	-1.858794	0.5464225	0.0263225000000001	1.2790265
1400	0.126304	0.160442	0.0476425	-1.2081	0.697831	-0.31105	-1.081796	0.858273	-0.2634075	0.3343885	-0.4869305
1401	0.140669	0.15533	0.0493728	-1.14474	0.662245	-0.294589	-1.004071	0.817575	-0.2452162	0.3453718	-0.4317122
1402	0.84876	-0.0636964	0.132162	1.55652	-0.914364	0.382866	2.40528	-0.9780604	0.515028	0.9172256	1.9422476
1403	0.139453	0.155938	0.0492594	-1.15138	0.66594	-0.296293	-1.011927	0.821878	-0.2470336	0.3446504	-0.4370826
1404	0.138988	0.15624	0.049209	-1.15023	0.665276	-0.295997	-1.011242	0.821516	-0.246788	0.344437	-0.436514
1405	-0.25124	0.293906	-0.0439844	-0.02723	-0.198269	-0.041257	-0.27847	0.095637	-0.0852414	-0.00131840000000002	-0.2680744
1406	-0.251412	0.751606	0.00317168	0.0923003	0.841427	0.165194	-0.1591117	1.593033	0.16836568	0.50336568	1.60228698
1407	-0.584007	0.479793	-0.0750292	-1.41144	0.815726	-0.363542	-1.995447	1.295519	-0.4385712	-0.1792432	-1.1384992
1408	-0.188423	0.284173	-0.0287829	0.54893	-0.481782	0.140745	0.360507	-0.197609	0.1119621	0.0669671	0.2748601
1409	-0.261607	0.273495	-0.0486096	-0.0970503	-0.210608	-0.0703745	-0.3586573	0.062887	-0.1189841	-0.0367216	-0.4147544
1410	0.109923	-0.174158	-0.019765	0.239612	-0.336691	0.0264824	0.349535	-0.510849	0.0067174	-0.084	-0.1545966
1411	0.245789	-0.0787373	0.00797885	0.733106	-0.300303	0.196294	0.978895	-0.3790403	0.20427285	0.17503055	0.80412755
1412	-0.429932	0.0737021	-0.0767313	-1.91264	1.1034	-0.492391	-2.342572	1.1771021	-0.5691223	-0.4329612	-1.7345922
1413	0.252453	-0.142026	0.00251641	0.72484	-0.447039	0.168768	0.977293	-0.589065	0.17128441	0.11294341	0.55951241
1414	0.194669	-0.163475	-0.00572414	0.606811	-0.46298	0.135573	0.80148	-0.626455	0.12984886	0.02546986	0.30487386
1415	0.655782	0.0871642	0.0695032	1.39902	-0.305751	0.451159	2.054802	-0.2185868	0.5206622	0.8124494	2.3568774
1416	-0.0710788	0.102241	-0.043175	-1.74469	1.00744	-0.448969	-1.8157688	1.109681	-0.492144	-0.0120128	-1.1982318
1417	0.33971	-0.154382	0.00225999	0.270168	-0.429093	0.0551936	0.609878	-0.583475	0.05745359	0.18758799	0.0838565900000001
1418	0.498522	-0.110408	0.0213556	0.524433	-0.397661	0.114913	1.022955	-0.508069	0.1362686	0.4094696	0.6511546
1419	-0.0622757	0.0992246	-0.0421512	-1.70514	0.984755	-0.438759	-1.7674157	1.0839796	-0.4809102	-0.00520230000000001	-1.1643463
1420	-0.492443	-0.120673	-0.115865	-1.43763	0.828236	-0.370356	-1.930073	0.707563	-0.486221	-0.728981	-1.708731
1421	0.107908	-0.303414	-0.0443576	0.885648	-0.53031	0.214094	0.993556	-0.833724	0.1697364	-0.2398636	0.3295684
1422	0.594372	-0.656013	-0.00605071	2.81361	-2.12092	0.635069	3.407982	-2.776933	0.62901829	-0.06769171	1.26006729
1423	0.419652	-0.415997	-0.0242371	1.47533	-0.952222	0.292454	1.894982	-1.368219	0.2682169	-0.0205821	0.7949799
1424	-0.559321	-0.0994942	-0.123995	-1.71112	0.986364	-0.440531	-2.270441	0.8868698	-0.564526	-0.7828102	-1.9480972
1425	0.636211	-0.0249018	0.118325	0.916327	-0.559879	0.261825	1.552538	-0.5847808	0.38015	0.7296342	1.3479072
1426	0.488961	-0.0290343	0.0753281	-0.559063	0.131528	-0.222378	-0.070102	0.1024937	-0.1470499	0.5352548	-0.1146582
1427	-0.0968591	0.216468	0.0232518	-2.40194	1.38586	-0.61822	-2.4987991	1.602328	-0.5949682	0.1428607	-1.4914393
1428	-0.0285346	0.194345	0.0315213	-2.11548	1.22121	-0.544338	-2.1440146	1.415555	-0.5128167	0.1973317	-1.2412763
1429	0.832395	-0.0515337	0.158848	2.33272	-1.23235	0.694566	3.165115	-1.2838837	0.853414	0.9397093	2.7346453
1430	-0.146505	0.419893	-0.00407904	0.967692	-0.36746	0.321889	0.821187	0.052433	0.31780996	0.26930896	1.19142996
1431	-0.465152	0.444442	-0.0606073	-0.909065	0.524842	-0.234025	-1.374217	0.969284	-0.2946323	-0.0813173	-0.6995653
1432	-0.324107	0.426155	-0.048696	-0.571622	0.352717	-0.170343	-0.895729	0.778872	-0.219039	0.053352	-0.335896
1433	-0.417439	0.429588	-0.0548632	-0.714925	0.412472	-0.184212	-1.132364	0.84206	-0.2390752	-0.0427142	-0.5293792
1434	-0.220277	0.338599	-0.0314004	0.287822	-0.244007	0.0748984	0.067545	0.094592	0.043498	0.0869216	0.205635
1435	1.14832	-0.432354	0.0905017	2.15477	-1.60528	0.5664	3.30309	-2.037634	0.6569017	0.8064677	1.9223577
1436	1.1245	-0.348009	0.0823514	1.72534	-1.14762	0.44609	2.84984	-1.495629	0.5284414	0.8588424	1.8826524
1437	1.02735	-0.359556	0.0499559	0.637455	-0.698855	0.0792664	1.664805	-1.058411	0.1292223	0.7177499	0.7356163
1438	1.2752	-0.351197	0.108375	2.49231	-1.46838	0.67244	3.76751	-1.819577	0.780815	1.032378	2.728748
1439	1.43261	-0.486997	0.1058	2.56998	-1.80963	0.601866	4.00259	-2.296627	0.707666	1.051413	2.413629
1440	-0.247171	0.0179598	-0.0542283	-1.15044	0.661715	-0.296043	-1.397611	0.6796748	-0.3502713	-0.2834395	-1.0682075
1441	-0.219642	0.00999465	-0.0509336	-1.03809	0.598235	-0.267017	-1.257732	0.60822965	-0.3179506	-0.26058095	-0.96745295
1442	-0.26023	0.0224004	-0.0558598	-1.20493	0.693393	-0.309988	-1.46516	0.7157934	-0.3658478	-0.2936894	-1.1152144
1443	-0.220204	0.00907438	-0.0510248	-1.04017	0.599598	-0.267567	-1.260374	0.60867238	-0.3185918	-0.26215442	-0.97029342
1444	-0.190053	-7.97882e-05	-0.0473047	-0.909506	0.524078	-0.233951	-1.099559	0.5239982118	-0.2812557	-0.2374374882	-0.8568164882
1445	-0.734241	0.953453	-0.0282173	-1.06254	0.612516	-0.273561	-1.796781	1.565969	-0.3017783	0.1909947	-0.5325903
1446	-0.124402	0.481073	0.0280165	1.80105	-1.64202	0.409107	1.676648	-1.160947	0.4371235	0.3846875	0.9528245
1447	-0.673873	0.934068	-0.0209854	-0.808993	0.46684	-0.208174	-1.482866	1.400908	-0.2291594	0.2392096	-0.3111174
1448	-0.678324	0.935556	-0.0214378	-0.825502	0.476203	-0.212354	-1.503826	1.411759	-0.2337918	0.2357942	-0.3258588
1449	-0.695212	0.941295	-0.0234608	-0.895643	0.515883	-0.23056	-1.590855	1.457178	-0.2540208	0.2226222	-0.3876978
1450	-1.35521	0.372092	-0.157381	-0.611129	0.350896	-0.157248	-1.966339	0.722988	-0.314629	-1.140499	-1.55798
1451	-1.3482	0.370532	-0.156455	-0.587814	0.337126	-0.151398	-1.936014	0.707658	-0.307853	-1.134123	-1.536209
1452	-1.36545	0.37586	-0.158597	-0.658291	0.378129	-0.169274	-2.023741	0.753989	-0.327871	-1.148187	-1.597623
1453	-1.36437	0.374953	-0.158468	-0.656097	0.377309	-0.168629	-2.020467	0.752262	-0.327097	-1.147885	-1.595302
1454	-1.34217	0.368216	-0.155744	-0.556813	0.319499	-0.143296	-1.898983	0.687715	-0.29904	-1.129698	-1.510308
1455	-0.230212	0.470128	-0.0202298	0.184516	0.144379	0.094189	-0.045696	0.614507	0.0739592	0.2196862	0.6427702
1456	-0.848378	0.562973	-0.107478	-2.50911	1.44651	-0.646717	-3.357488	2.009483	-0.754195	-0.392883	-2.1022
1457	-0.256393	0.469098	-0.0267288	-0.0197911	0.230984	0.0273038	-0.2761841	0.700082	0.000574999999999999	0.1859762	0.4244729
1458	-0.149491	0.236836	-0.0238564	0.849096	-0.728925	0.219548	0.699605	-0.492089	0.1956916	0.0634886	0.4032076
1459	-0.265834	0.233444	-0.053636	-0.137899	-0.281865	-0.0975988	-0.403733	-0.048421	-0.1512348	-0.086026	-0.6033888
1460	0.330333	-0.172219	0.0191979	1.62489	-0.927192	0.384126	1.955223	-1.099411	0.4033239	0.1773119	1.2591359
1461	-0.651126	0.117134	-0.0928861	-1.98682	1.14545	-0.51162	-2.637946	1.262584	-0.6045061	-0.6268781	-1.9798681
1462	-0.117843	-0.104839	-0.0419086	-0.171225	-0.0702169	-0.101878	-0.289068	-0.1750559	-0.1437866	-0.2645906	-0.6079105
1463	-0.655834	0.118901	-0.0934931	-1.99755	1.15185	-0.51436	-2.653384	1.270751	-0.6078531	-0.6304261	-1.9904861
1464	-0.0486093	-0.0721364	-0.020124	0.407631	-0.256062	0.0972866	0.3590217	-0.3281984	0.0771626	-0.1408697	0.1079859
1465	1.21255	0.467281	0.210451	3.11369	-1.63836	0.869096	4.32624	-1.171079	1.079547	1.890282	4.234708
1466	0.501381	0.579672	0.0844992	-1.00682	0.328421	-0.360326	-0.505439	0.908093	-0.2758268	1.1655522	0.1268272
1467	0.526492	0.615985	0.0899039	-0.994347	0.411165	-0.350704	-0.467855	1.02715	-0.2608001	1.2323809	0.2984949
1468	0.814209	0.755305	0.156184	0.594444	0.0324993	0.176969	1.408653	0.7878043	0.333153	1.725698	2.5296103
1469	1.05473	0.320521	0.163808	2.11537	-1.58102	0.503839	3.1701	-1.260499	0.667647	1.539059	2.577248
1470	0.478078	-0.422517	0.0746613	0.40701	-0.170742	0.145551	0.885088	-0.593259	0.2202123	0.1302223	0.5120413
1471	0.501256	-0.48897	0.0628389	0.110236	-0.163359	0.0100631	0.611492	-0.652329	0.072902	0.0751249	0.032065
1472	0.684437	-0.342834	0.111635	1.11336	-0.181739	0.374059	1.797797	-0.524573	0.485694	0.453238	1.758918
1473	0.427848	-0.485292	0.0513223	-0.204591	-0.0351632	-0.0807488	0.223257	-0.5204552	-0.0294265	-0.00612169999999999	-0.3266247
1474	0.614808	-0.458498	0.0773786	0.275614	-0.103677	0.0491433	0.890422	-0.562175	0.1265219	0.2336886	0.4547689
1475	0.476891	0.0227195	0.0364275	0.669558	-0.160149	0.222574	1.146449	-0.1374295	0.2590015	0.536038	1.268021
1476	0.416397	-0.0222829	0.020983	0.407958	-0.150515	0.127951	0.824355	-0.1727979	0.148934	0.4150971	0.8004911
1477	-0.20879	0.143861	-0.0599568	-2.30803	1.33109	-0.594269	-2.51682	1.474951	-0.6542258	-0.1248858	-1.6960948
1478	0.478675	-0.0175236	0.039705	0.972187	-0.410534	0.313708	1.450862	-0.4280576	0.353413	0.5008564	1.3762174
1479	-0.190764	0.13834	-0.0578466	-2.22962	1.2856	-0.574127	-2.420384	1.42394	-0.6319736	-0.1102706	-1.6284176
1480	-0.213676	0.261196	-0.0378687	0.273948	-0.415452	0.0431349	0.060272	-0.154256	0.0052662	0.00965129999999998	-0.0887178
1481	-0.723113	0.52129	-0.0922144	-2.00104	1.15526	-0.51608	-2.724153	1.67655	-0.6082944	-0.2940374	-1.6558974
1482	-0.743485	0.527232	-0.0946824	-2.0808	1.20164	-0.536436	-2.824285	1.728872	-0.6311184	-0.3109354	-1.7265314
1483	-0.323	0.526656	-0.0373582	-0.511533	0.594378	-0.106682	-0.834533	1.121034	-0.1440402	0.1662978	0.1424608
1484	-0.316919	0.207956	-0.0694876	-0.60788	-0.121115	-0.257121	-0.924799	0.086841	-0.3266086	-0.1784506	-1.1645666
1485	0.945132	-0.154388	0.0650583	0.293976	0.0220832	0.0827652	1.239108	-0.1323048	0.1478235	0.8558023	1.2546267
1486	0.190799	-0.0123836	-0.0296198	-2.50353	1.44512	-0.644873	-2.312731	1.4327364	-0.6744928	0.1487956	-1.5544874
1487	0.900505	-0.127521	0.0584595	0.0727129	0.193125	0.0273683	0.9732179	0.065604	0.0858278	0.8314435	1.1246497
1488	0.669999	-0.169146	0.0308801	-0.417285	0.223321	-0.0993461	0.252714	0.054175	-0.068466	0.5317331	0.238423
1489	0.867555	-0.139241	0.0553618	0.00464405	0.17311	0.00725918	0.87219905	0.033869	0.06262098	0.7836758	0.96868903
1490	0.055453	-0.23337	-0.0500588	0.552925	-0.183311	0.138624	0.608378	-0.416681	0.0885652	-0.2279758	0.2802622
1491	-0.00264845	-0.240396	-0.0552959	0.414469	-0.183615	0.0996457	0.41182055	-0.424011	0.0443498	-0.29834035	0.0321593499999999
1492	-0.0858392	-0.293156	-0.08373	-0.343504	0.0443917	-0.161731	-0.4293432	-0.2487643	-0.245461	-0.4627252	-0.9235685
1493	-0.0344984	-0.283042	-0.0766587	-0.208217	0.0297071	-0.124297	-0.2427154	-0.2533349	-0.2009557	-0.3941991	-0.697006
1494	0.137937	-0.233398	-0.038591	0.885956	-0.316349	0.232316	1.023893	-0.549747	0.193725	-0.134052	0.667871
1495	1.05836	-0.405517	0.165146	0.439402	-0.165403	0.108675	1.497762	-0.57092	0.273821	0.817989	1.200663
1496	0.974702	-0.385647	0.158919	0.483328	-0.162829	0.152441	1.45803	-0.548476	0.31136	0.747974	1.220914
1497	0.813303	-0.433208	0.11741	-0.690242	0.242847	-0.236335	0.123061	-0.190361	-0.118925	0.497505	-0.186225
1498	1.32104	-0.51033	0.188232	1.39103	-0.769029	0.331734	2.71207	-1.279359	0.519966	0.998942	1.952677
1499	0.225437	-0.198918	0.0604597	-2.7061	1.56036	-0.696693	-2.480663	1.361442	-0.6362333	0.0869787	-1.7554543
1500	0.389273	0.209292	0.0159895	0.494655	-0.141843	0.130347	0.883928	0.067449	0.1463365	0.6145545	1.0977135
1501	0.718898	0.342037	0.0809251	1.91627	-0.397055	0.590593	2.635168	-0.055018	0.6715181	1.1418601	3.2516681
1502	0.299572	0.112829	-0.0201033	-0.455752	0.0948893	-0.214885	-0.15618	0.2077183	-0.2349883	0.3922977	-0.18345
1503	0.498218	0.303176	0.0465839	1.15898	-0.198114	0.367593	1.657198	0.105062	0.4141769	0.8479779	2.1764369
1504	0.202851	0.131	-0.0225018	-0.404265	0.0726206	-0.159763	-0.201414	0.2036206	-0.1822648	0.3113492	-0.1800582
1505	-0.120583	0.226785	-0.017785	1.08794	-0.876217	0.290249	0.967357	-0.649432	0.272464	0.088417	0.590389
1506	-0.470898	0.444725	-0.0611603	-0.9563	0.552948	-0.246487	-1.427198	0.997673	-0.3076473	-0.0873333	-0.7371723
1507	-0.480606	0.447246	-0.0624712	-0.999764	0.577952	-0.257722	-1.48037	1.025198	-0.3201932	-0.0958312	-0.7753652
1508	-0.300499	0.616056	-0.0230886	-0.356243	0.73163	-0.0272556	-0.656742	1.347686	-0.0503442	0.2924684	0.6405998
1509	-0.266812	0.190672	-0.0586062	-0.185474	-0.357693	-0.128385	-0.452286	-0.167021	-0.1869912	-0.1347462	-0.8062982
1510	1.52348	-1.13254	0.143993	0.946833	-0.917132	0.253878	2.470313	-2.049672	0.397871	0.534933	0.818512
1511	1.1469	-0.864744	0.0962163	-1.37998	0.796468	-0.355046	-0.23308	-0.068276	-0.2588297	0.3783723	-0.5601857
1512	1.10798	-0.852084	0.0914513	-1.54188	0.890015	-0.396595	-0.4339	0.0379310000000001	-0.3051437	0.3473473	-0.7011127
1513	1.65402	-1.14829	0.135722	0.339375	-0.546087	-7.60004e-05	1.993395	-1.694377	0.1356459996	0.641452	0.4346639996
1514	1.08389	-0.844149	0.0885451	-1.6456	0.948969	-0.423494	-0.56171	0.10482	-0.3349489	0.3282861	-0.7918389
1515	0.519302	-0.482769	0.0684545	1.69382	-1.29775	0.424999	2.213122	-1.780519	0.4934535	0.1049875	0.9260565
1516	0.750435	-0.484085	0.0962954	2.3671	-1.5412	0.59622	3.117535	-2.025285	0.6925154	0.3626454	1.7847654
1517	-0.0624016	-0.165408	0.000976506	-1.09316	0.629823	-0.281417	-1.1555616	0.464415	-0.280440494	-0.226833094	-0.971587094
1518	0.88446	-0.433317	0.125602	3.11435	-1.75772	0.837017	3.99881	-2.191037	0.962619	0.576745	2.770392
1519	-0.0835225	-0.158833	-0.00162837	-1.18936	0.68677	-0.305912	-1.2728825	0.527937	-0.30754037	-0.24398387	-1.05248587
1520	0.586259	-0.311381	0.104908	-1.24034	0.715182	-0.31927	-0.654081	0.403801	-0.214362	0.379786	-0.464642
1521	0.609218	-0.318196	0.107808	-1.14644	0.661367	-0.295043	-0.537222	0.343171	-0.187235	0.39883	-0.381286
1522	1.29916	-0.667678	0.173936	1.5162	-1.21427	0.323975	2.81536	-1.881948	0.497911	0.805418	1.431323
1523	0.587129	-0.31157	0.105093	-1.23362	0.712576	-0.317242	-0.646491	0.401006	-0.212149	0.380652	-0.457634
1524	1.31651	-0.67567	0.178977	1.74371	-1.34907	0.395661	3.06022	-2.02474	0.574638	0.819817	1.610118
1525	0.281823	0.737206	0.0827864	-1.2241	0.70783	-0.315229	-0.942277	1.445036	-0.2324426	1.1018154	0.2703164
1526	0.301237	0.731354	0.0852612	-1.14348	0.662446	-0.294306	-0.842243	1.3938	-0.2090448	1.1178522	0.3425122
1527	0.285155	0.735857	0.0831941	-1.20617	0.697944	-0.310652	-0.921015	1.433801	-0.2274579	1.1042061	0.2853281
1528	0.261147	0.744192	0.0803254	-1.31385	0.759619	-0.338398	-1.052703	1.503811	-0.2580726	1.0856644	0.1930354
1529	0.854424	0.29649	0.14113	1.70129	-1.50586	0.408889	2.555714	-1.20937	0.550019	1.292044	1.896363
1530	-0.619347	0.49071	-0.079419	-1.56366	0.903628	-0.402924	-2.183007	1.394338	-0.482343	-0.208056	-1.271012
1531	-0.421524	0.420494	-0.0741814	-1.42552	0.746892	-0.444531	-1.847044	1.167386	-0.5187124	-0.0752114	-1.1983704
1532	-0.22924	0.437021	-0.0238395	0.198372	0.047539	0.0852887	-0.030868	0.48456	0.0614492	0.1839415	0.5151412
1533	-0.283545	0.738752	-0.00581682	-0.102989	0.893468	0.0988917	-0.386534	1.63222	0.09307488	0.44939018	1.33876088
1534	-0.247611	0.421923	-0.0302037	0.011092	0.0953904	0.0188413	-0.236519	0.5173134	-0.0113624	0.1441083	0.269432
1535	0.515766	-0.650433	0.0551225	1.08261	-0.57309	0.257277	1.598376	-1.223523	0.3123995	-0.0795445000000001	0.6872525
1536	-0.219043	-0.456579	-0.0307281	-1.5965	0.91897	-0.410885	-1.815543	0.462391	-0.4416131	-0.7063501	-1.7947651
1537	-0.221199	-0.456071	-0.0310518	-1.60957	0.925946	-0.414346	-1.830769	0.469875	-0.4453978	-0.7083218	-1.8062918
1538	-0.220526	-0.455987	-0.0309672	-1.60187	0.921314	-0.41239	-1.822396	0.465327	-0.4433572	-0.7074802	-1.8004262
1539	0.404946	-0.617699	0.0449668	0.802549	-0.406448	0.203028	1.207495	-1.024147	0.2479948	-0.1677862	0.4313428
1540	0.91256	-0.198256	0.0603525	0.703593	-0.394332	0.196713	1.616153	-0.592588	0.2570655	0.7746565	1.2806305
1541	1.02592	-0.0875879	0.0748104	0.536291	-0.00440111	0.14526	1.562211	-0.09198901	0.2200704	1.0131425	1.69029239
1542	0.759102	-0.238677	0.0182881	-0.605675	0.104786	-0.238723	0.153427	-0.133891	-0.2204349	0.5387131	-0.2008989
1543	0.256689	0.00825293	-0.0229096	-2.15537	1.24433	-0.555182	-1.898681	1.25258293	-0.5780916	0.24203233	-1.22418967
1544	0.941112	-0.125691	0.0600379	0.414706	-0.0933986	0.107369	1.355818	-0.2190896	0.1674069	0.8754589	1.3041353
1545	-0.530663	0.0802563	-0.0782168	-1.48367	0.857703	-0.381717	-2.014333	0.9379593	-0.4599338	-0.5286235	-1.5363075
1546	-0.0424595	-0.115589	-0.0234266	0.471594	-0.381633	0.102429	0.4291345	-0.497222	0.0790024	-0.1814751	0.0109149
1547	-0.0141107	-0.0575436	0.00574282	1.40739	-0.711045	0.447838	1.3932793	-0.7685886	0.45358082	-0.06591148	1.07827152
1548	0.103048	-0.00296797	0.0190464	1.47647	-0.566154	0.457737	1.579518	-0.56912197	0.4767834	0.11912643	1.48717943
1549	-0.605356	0.104305	-0.0872484	-1.8014	1.04073	-0.463484	-2.406756	1.145035	-0.5507324	-0.5882994	-1.8124534
1550	0.591328	-0.0457402	0.0877901	-0.222668	-0.0299932	-0.138423	0.36866	-0.0757334	-0.0506329	0.6333779	0.2422937
1551	1.41884	-0.429884	0.197248	4.08802	-2.75159	1.01864	5.50686	-3.181474	1.215888	1.186204	3.541274
1552	0.255798	0.0393877	0.0988822	0.813128	-0.511825	0.351692	1.068926	-0.4724373	0.4505742	0.3940679	1.0470629
1553	1.06185	-0.335201	0.142592	2.20522	-1.75209	0.483115	3.26707	-2.087291	0.625707	0.869241	1.805486
1554	0.895039	-0.025903	0.142026	1.27625	-0.606847	0.309904	2.171289	-0.63275	0.45193	1.011162	1.990469
1555	-0.427353	0.432488	-0.0559376	-0.760804	0.439108	-0.196039	-1.188157	0.871596	-0.2519766	-0.0508026	-0.5685376
1556	-0.321645	0.44604	-0.0456835	-0.573547	0.448364	-0.156125	-0.895192	0.894404	-0.2018085	0.0787115	-0.2025965
1557	-0.289032	0.308979	-0.0519483	-0.330324	-0.0139299	-0.13185	-0.619356	0.2950491	-0.1837983	-0.0320013	-0.5081052
1558	-0.199354	0.287208	-0.031299	0.437438	-0.415751	0.106868	0.238084	-0.128543	0.075569	0.056555	0.18511
1559	-0.467433	0.444865	-0.0608056	-0.924567	0.533637	-0.238144	-1.392	0.978502	-0.2989496	-0.0833736	-0.7124476
1560	0.734335	-0.110489	0.116115	1.42162	-1.02113	0.346201	2.155955	-1.131619	0.462316	0.739961	1.486652
1561	0.108885	0.167321	0.0454729	-1.26072	0.727099	-0.324302	-1.151835	0.89442	-0.2788291	0.3216789	-0.5362441
1562	0.189346	0.142121	0.0553913	-0.926578	0.534138	-0.238381	-0.737232	0.676259	-0.1829897	0.3868583	-0.2439627
1563	0.665126	-0.160711	0.103158	1.25053	-1.09023	0.286391	1.915656	-1.250941	0.389549	0.607573	1.054264
1564	0.852839	-0.157136	0.14401	2.48617	-1.6259	0.677007	3.339009	-1.783036	0.821017	0.839713	2.37699
1565	0.00663225	-0.356035	-0.0530766	-0.98675	0.568164	-0.253834	-0.98011775	0.212129	-0.3069106	-0.40247935	-1.07489935
1566	0.0307219	-0.363329	-0.0501054	-0.88666	0.509946	-0.228277	-0.8559381	0.146617	-0.2783824	-0.3827125	-0.9877035
1567	0.574975	-0.699991	-0.00183327	1.25252	-1.15277	0.250766	1.827495	-1.852761	0.24893273	-0.12684927	0.22366673
1568	-0.0164427	-0.348485	-0.0559009	-1.08267	0.622575	-0.278697	-1.0991127	0.27409	-0.3345979	-0.4208286	-1.1596206
1569	-0.0539915	-0.336085	-0.0604102	-1.24436	0.71555	-0.320294	-1.2983515	0.379465	-0.3807042	-0.4504867	-1.2995907
1570	-0.632629	0.0541899	-0.0648943	2.88702	-1.82933	0.768529	2.254391	-1.7751401	0.7036347	-0.6433334	1.1828856
1571	-1.34602	0.368922	-0.156266	-0.579943	0.333339	-0.149351	-1.925963	0.702261	-0.305617	-1.133364	-1.529319
1572	-1.35886	0.373306	-0.157817	-0.633533	0.365002	-0.162948	-1.992393	0.738308	-0.320765	-1.143371	-1.57485
1573	-1.36739	0.376492	-0.158861	-0.665876	0.382754	-0.171442	-2.033266	0.759246	-0.330303	-1.149759	-1.604323
1574	-1.34191	0.367727	-0.155724	-0.565018	0.32537	-0.145311	-1.906928	0.693097	-0.301035	-1.129907	-1.514866
1575	-0.0332	-0.171995	0.0046398	-0.963459	0.554787	-0.247839	-0.996659	0.382792	-0.2431992	-0.2005552	-0.8570662
1576	0.929171	-0.668543	0.103676	3.04077	-2.2267	0.716906	3.969941	-2.895243	0.820582	0.364304	1.89528
1577	-0.0328659	-0.172768	0.00470198	-0.963719	0.553458	-0.248299	-0.9965849	0.38069	-0.24359702	-0.20093192	-0.85949192
1578	-0.0779369	-0.157997	-0.000860182	-1.1492	0.661851	-0.295569	-1.2271369	0.503854	-0.296429182	-0.236794082	-1.019712082
1579	-0.0991061	-0.151242	-0.00346014	-1.24337	0.715076	-0.320012	-1.3424761	0.563834	-0.32347214	-0.25380824	-1.10211424
